1000
 0.000000 0.000000
 0.048426 0.000000
 0.093388 0.000000
 0.135038 0.000000
 0.173531 0.000000
 0.209021 0.000000
 0.241663 0.000000
 0.271609 0.000000
 0.299015 0.000000
 0.324033 0.000000
 0.346819 0.000000
 0.367526 0.000000
 0.386308 0.000000
 0.403319 0.000000
 0.418714 0.000000
 0.432646 0.000000
 0.445269 0.000000
 0.456737 0.000000
 0.467205 0.000000
 0.476815 0.000000
 0.485640 0.000000
 0.493722 0.000001
 0.501105 0.000003
 0.507830 0.000006
 0.513942 0.000011
 0.519482 0.000018
 0.524494 0.000027
 0.529021 0.000038
 0.533105 0.000053
 0.536790 0.000071
 0.540118 0.000092
 0.543132 0.000118
 0.545875 0.000147
 0.548391 0.000182
 0.550721 0.000221
 0.552909 0.000265
 0.554997 0.000316
 0.557028 0.000372
 0.559016 0.000435
 0.560964 0.000506
 0.562873 0.000587
 0.564745 0.000679
 0.566580 0.000784
 0.568381 0.000902
 0.570148 0.001035
 0.571883 0.001184
 0.573587 0.001351
 0.575261 0.001537
 0.576907 0.001743
 0.578527 0.001971
 0.580121 0.002221
 0.581691 0.002497
 0.583237 0.002797
 0.584763 0.003125
 0.586268 0.003481
 0.587754 0.003867
 0.589224 0.004283
 0.590678 0.004732
 0.592119 0.005213
 0.593548 0.005728
 0.594969 0.006278
 0.596382 0.006863
 0.597791 0.007486
 0.599196 0.008146
 0.600600 0.008845
 0.602005 0.009584
 0.603412 0.010364
 0.604825 0.011186
 0.606244 0.012050
 0.607673 0.012958
 0.609112 0.013911
 0.610564 0.014910
 0.612031 0.015956
 0.613515 0.017050
 0.615016 0.018192
 0.616531 0.019384
 0.618060 0.020626
 0.619599 0.021918
 0.621146 0.023262
 0.622699 0.024658
 0.624255 0.026107
 0.625812 0.027609
 0.627368 0.029166
 0.628920 0.030777
 0.630467 0.032443
 0.632005 0.034165
 0.633532 0.035944
 0.635046 0.037781
 0.636545 0.039676
 0.638026 0.041629
 0.639488 0.043642
 0.640927 0.045715
 0.642341 0.047847
 0.643730 0.050038
 0.645091 0.052284
 0.646424 0.054584
 0.647728 0.056934
 0.649000 0.059333
 0.650239 0.061777
 0.651445 0.064266
 0.652615 0.066796
 0.653749 0.069366
 0.654846 0.071972
 0.655903 0.074613
 0.656919 0.077286
 0.657894 0.079989
 0.658825 0.082719
 0.659712 0.085474
 0.660553 0.088252
 0.661347 0.091051
 0.662093 0.093868
 0.662791 0.096700
 0.663442 0.099544
 0.664046 0.102397
 0.664605 0.105256
 0.665118 0.108118
 0.665587 0.110981
 0.666012 0.113840
 0.666394 0.116694
 0.666733 0.119538
 0.667031 0.122371
 0.667287 0.125189
 0.667503 0.127989
 0.667680 0.130768
 0.667817 0.133523
 0.667915 0.136252
 0.667976 0.138950
 0.668000 0.141615
 0.667987 0.144246
 0.667940 0.146844
 0.667860 0.149417
 0.667749 0.151970
 0.667610 0.154508
 0.667444 0.157038
 0.667253 0.159564
 0.667040 0.162093
 0.666806 0.164630
 0.666553 0.167181
 0.666284 0.169751
 0.666000 0.172347
 0.665704 0.174973
 0.665397 0.177637
 0.665081 0.180342
 0.664759 0.183095
 0.664432 0.185902
 0.664102 0.188768
 0.663772 0.191698
 0.663439 0.194691
 0.663102 0.197739
 0.662758 0.200838
 0.662405 0.203979
 0.662038 0.207157
 0.661656 0.210366
 0.661257 0.213599
 0.660837 0.216851
 0.660394 0.220113
 0.659925 0.223381
 0.659427 0.226648
 0.658898 0.229907
 0.658336 0.233153
 0.657736 0.236378
 0.657098 0.239577
 0.656417 0.242744
 0.655692 0.245871
 0.654920 0.248952
 0.654100 0.251985
 0.653234 0.254969
 0.652323 0.257904
 0.651367 0.260789
 0.650370 0.263624
 0.649331 0.266409
 0.648253 0.269143
 0.647136 0.271826
 0.645981 0.274458
 0.644792 0.277038
 0.643567 0.279566
 0.642310 0.282041
 0.641021 0.284464
 0.639701 0.286834
 0.638352 0.289151
 0.636976 0.291414
 0.635573 0.293623
 0.634145 0.295777
 0.632691 0.297878
 0.631212 0.299925
 0.629704 0.301920
 0.628166 0.303864
 0.626597 0.305757
 0.624995 0.307602
 0.623358 0.309398
 0.621684 0.311147
 0.619972 0.312850
 0.618220 0.314508
 0.616427 0.316122
 0.614590 0.317692
 0.612709 0.319220
 0.610781 0.320707
 0.608804 0.322154
 0.606778 0.323562
 0.604700 0.324931
 0.602569 0.326264
 0.600385 0.327559
 0.598150 0.328818
 0.595866 0.330038
 0.593538 0.331220
 0.591168 0.332363
 0.588758 0.333467
 0.586313 0.334529
 0.583835 0.335551
 0.581327 0.336530
 0.578792 0.337467
 0.576233 0.338361
 0.573654 0.339211
 0.571056 0.340017
 0.568443 0.340777
 0.565819 0.341492
 0.563185 0.342160
 0.560546 0.342780
 0.557904 0.343353
 0.555261 0.343878
 0.552619 0.344356
 0.549976 0.344789
 0.547333 0.345179
 0.544691 0.345527
 0.542048 0.345834
 0.539405 0.346104
 0.536763 0.346336
 0.534120 0.346533
 0.531477 0.346698
 0.528835 0.346830
 0.526192 0.346932
 0.523550 0.347006
 0.520907 0.347053
 0.518264 0.347075
 0.515622 0.347073
 0.512979 0.347050
 0.510336 0.347007
 0.507693 0.346945
 0.505047 0.346866
 0.502395 0.346771
 0.499733 0.346660
 0.497059 0.346535
 0.494368 0.346397
 0.491657 0.346246
 0.488924 0.346084
 0.486164 0.345912
 0.483375 0.345731
 0.480552 0.345541
 0.477694 0.345344
 0.474795 0.345140
 0.471854 0.344932
 0.468867 0.344719
 0.465830 0.344502
 0.462739 0.344284
 0.459593 0.344064
 0.456387 0.343844
 0.453125 0.343626
 0.449810 0.343412
